id,atk,def,sta,percent,,,,,,,,
"6,0,7",06,00,07,29,,06,00,07,060007,60007,060007,06;00;07
"6,0,6",06,00,06,27,,06,00,06,060006,60006,060006,06;00;06
"6,0,5",06,00,05,24,,06,00,05,060005,60005,060005,06;00;05
"6,0,4",06,00,04,22,,06,00,04,060004,60004,060004,06;00;04
"6,0,3",06,00,03,20,,06,00,03,060003,60003,060003,06;00;03
"6,0,2",06,00,02,18,,06,00,02,060002,60002,060002,06;00;02
"6,0,1",06,00,01,16,,06,00,01,060001,60001,060001,06;00;01
"6,0,0",06,00,00,13,,06,00,00,060000,60000,060000,06;00;00
"5,15,15",05,15,15,78,,05,15,15,051515,51515,051515,05;15;15
"5,15,14",05,15,14,76,,05,15,14,051514,51514,051514,05;15;14
"5,15,13",05,15,13,73,,05,15,13,051513,51513,051513,05;15;13
"5,15,12",05,15,12,71,,05,15,12,051512,51512,051512,05;15;12
"5,15,11",05,15,11,69,,05,15,11,051511,51511,051511,05;15;11
"5,15,10",05,15,10,67,,05,15,10,051510,51510,051510,05;15;10
"5,15,9",05,15,09,64,,05,15,09,051509,51509,051509,05;15;09
"5,15,8",05,15,08,62,,05,15,08,051508,51508,051508,05;15;08
"5,15,7",05,15,07,60,,05,15,07,051507,51507,051507,05;15;07
"5,15,6",05,15,06,58,,05,15,06,051506,51506,051506,05;15;06
"5,15,5",05,15,05,56,,05,15,05,051505,51505,051505,05;15;05
"5,15,4",05,15,04,53,,05,15,04,051504,51504,051504,05;15;04
"5,15,3",05,15,03,51,,05,15,03,051503,51503,051503,05;15;03
"5,15,2",05,15,02,49,,05,15,02,051502,51502,051502,05;15;02
"5,15,1",05,15,01,47,,05,15,01,051501,51501,051501,05;15;01
"5,15,0",05,15,00,44,,05,15,00,051500,51500,051500,05;15;00
"5,14,15",05,14,15,76,,05,14,15,051415,51415,051415,05;14;15
"5,14,14",05,14,14,73,,05,14,14,051414,51414,051414,05;14;14
"5,14,13",05,14,13,71,,05,14,13,051413,51413,051413,05;14;13
"5,14,12",05,14,12,69,,05,14,12,051412,51412,051412,05;14;12
"5,14,11",05,14,11,67,,05,14,11,051411,51411,051411,05;14;11
"5,14,10",05,14,10,64,,05,14,10,051410,51410,051410,05;14;10
"5,14,9",05,14,09,62,,05,14,09,051409,51409,051409,05;14;09
"5,14,8",05,14,08,60,,05,14,08,051408,51408,051408,05;14;08
"5,14,7",05,14,07,58,,05,14,07,051407,51407,051407,05;14;07
"5,14,6",05,14,06,56,,05,14,06,051406,51406,051406,05;14;06
"5,14,5",05,14,05,53,,05,14,05,051405,51405,051405,05;14;05
"5,14,4",05,14,04,51,,05,14,04,051404,51404,051404,05;14;04
"5,14,3",05,14,03,49,,05,14,03,051403,51403,051403,05;14;03
"5,14,2",05,14,02,47,,05,14,02,051402,51402,051402,05;14;02
"5,14,1",05,14,01,44,,05,14,01,051401,51401,051401,05;14;01
"5,14,0",05,14,00,42,,05,14,00,051400,51400,051400,05;14;00
"5,13,15",05,13,15,73,,05,13,15,051315,51315,051315,05;13;15
"5,13,14",05,13,14,71,,05,13,14,051314,51314,051314,05;13;14
"5,13,13",05,13,13,69,,05,13,13,051313,51313,051313,05;13;13
"5,13,12",05,13,12,67,,05,13,12,051312,51312,051312,05;13;12
"5,13,11",05,13,11,64,,05,13,11,051311,51311,051311,05;13;11
"5,13,10",05,13,10,62,,05,13,10,051310,51310,051310,05;13;10
"5,13,9",05,13,09,60,,05,13,09,051309,51309,051309,05;13;09
"5,13,8",05,13,08,58,,05,13,08,051308,51308,051308,05;13;08
"5,13,7",05,13,07,56,,05,13,07,051307,51307,051307,05;13;07
"5,13,6",05,13,06,53,,05,13,06,051306,51306,051306,05;13;06
"5,13,5",05,13,05,51,,05,13,05,051305,51305,051305,05;13;05
"5,13,4",05,13,04,49,,05,13,04,051304,51304,051304,05;13;04
"5,13,3",05,13,03,47,,05,13,03,051303,51303,051303,05;13;03
"5,13,2",05,13,02,44,,05,13,02,051302,51302,051302,05;13;02
"5,13,1",05,13,01,42,,05,13,01,051301,51301,051301,05;13;01
"5,13,0",05,13,00,40,,05,13,00,051300,51300,051300,05;13;00
"5,12,15",05,12,15,71,,05,12,15,051215,51215,051215,05;12;15
"5,12,14",05,12,14,69,,05,12,14,051214,51214,051214,05;12;14
"5,12,13",05,12,13,67,,05,12,13,051213,51213,051213,05;12;13
"5,12,12",05,12,12,64,,05,12,12,051212,51212,051212,05;12;12
"5,12,11",05,12,11,62,,05,12,11,051211,51211,051211,05;12;11
"5,12,10",05,12,10,60,,05,12,10,051210,51210,051210,05;12;10
"5,12,9",05,12,09,58,,05,12,09,051209,51209,051209,05;12;09
"5,12,8",05,12,08,56,,05,12,08,051208,51208,051208,05;12;08
"5,12,7",05,12,07,53,,05,12,07,051207,51207,051207,05;12;07
"5,12,6",05,12,06,51,,05,12,06,051206,51206,051206,05;12;06
"5,12,5",05,12,05,49,,05,12,05,051205,51205,051205,05;12;05
"5,12,4",05,12,04,47,,05,12,04,051204,51204,051204,05;12;04
"5,12,3",05,12,03,44,,05,12,03,051203,51203,051203,05;12;03
"5,12,2",05,12,02,42,,05,12,02,051202,51202,051202,05;12;02
"5,12,1",05,12,01,40,,05,12,01,051201,51201,051201,05;12;01
"5,12,0",05,12,00,38,,05,12,00,051200,51200,051200,05;12;00
"5,11,15",05,11,15,69,,05,11,15,051115,51115,051115,05;11;15
"5,11,14",05,11,14,67,,05,11,14,051114,51114,051114,05;11;14
"5,11,13",05,11,13,64,,05,11,13,051113,51113,051113,05;11;13
"5,11,12",05,11,12,62,,05,11,12,051112,51112,051112,05;11;12
"5,11,11",05,11,11,60,,05,11,11,051111,51111,051111,05;11;11
"5,11,10",05,11,10,58,,05,11,10,051110,51110,051110,05;11;10
"5,11,9",05,11,09,56,,05,11,09,051109,51109,051109,05;11;09
"5,11,8",05,11,08,53,,05,11,08,051108,51108,051108,05;11;08
"5,11,7",05,11,07,51,,05,11,07,051107,51107,051107,05;11;07
"5,11,6",05,11,06,49,,05,11,06,051106,51106,051106,05;11;06
"5,11,5",05,11,05,47,,05,11,05,051105,51105,051105,05;11;05
"5,11,4",05,11,04,44,,05,11,04,051104,51104,051104,05;11;04
"5,11,3",05,11,03,42,,05,11,03,051103,51103,051103,05;11;03
"5,11,2",05,11,02,40,,05,11,02,051102,51102,051102,05;11;02
"5,11,1",05,11,01,38,,05,11,01,051101,51101,051101,05;11;01
"5,11,0",05,11,00,36,,05,11,00,051100,51100,051100,05;11;00
"5,10,15",05,10,15,67,,05,10,15,051015,51015,051015,05;10;15
"5,10,14",05,10,14,64,,05,10,14,051014,51014,051014,05;10;14
"5,10,13",05,10,13,62,,05,10,13,051013,51013,051013,05;10;13
"5,10,12",05,10,12,60,,05,10,12,051012,51012,051012,05;10;12
"5,10,11",05,10,11,58,,05,10,11,051011,51011,051011,05;10;11
"5,10,10",05,10,10,56,,05,10,10,051010,51010,051010,05;10;10
"5,10,9",05,10,09,53,,05,10,09,051009,51009,051009,05;10;09
"5,10,8",05,10,08,51,,05,10,08,051008,51008,051008,05;10;08
"5,10,7",05,10,07,49,,05,10,07,051007,51007,051007,05;10;07
"5,10,6",05,10,06,47,,05,10,06,051006,51006,051006,05;10;06
"5,10,5",05,10,05,44,,05,10,05,051005,51005,051005,05;10;05
"5,10,4",05,10,04,42,,05,10,04,051004,51004,051004,05;10;04
"5,10,3",05,10,03,40,,05,10,03,051003,51003,051003,05;10;03
"5,10,2",05,10,02,38,,05,10,02,051002,51002,051002,05;10;02
"5,10,1",05,10,01,36,,05,10,01,051001,51001,051001,05;10;01
"5,10,0",05,10,00,33,,05,10,00,051000,51000,051000,05;10;00
"5,9,15",05,09,15,64,,05,09,15,050915,50915,050915,05;09;15
"5,9,14",05,09,14,62,,05,09,14,050914,50914,050914,05;09;14
"5,9,13",05,09,13,60,,05,09,13,050913,50913,050913,05;09;13
"5,9,12",05,09,12,58,,05,09,12,050912,50912,050912,05;09;12
"5,9,11",05,09,11,56,,05,09,11,050911,50911,050911,05;09;11
"5,9,10",05,09,10,53,,05,09,10,050910,50910,050910,05;09;10
"5,9,9",05,09,09,51,,05,09,09,050909,50909,050909,05;09;09
"5,9,8",05,09,08,49,,05,09,08,050908,50908,050908,05;09;08
"5,9,7",05,09,07,47,,05,09,07,050907,50907,050907,05;09;07
"5,9,6",05,09,06,44,,05,09,06,050906,50906,050906,05;09;06
"5,9,5",05,09,05,42,,05,09,05,050905,50905,050905,05;09;05
"5,9,4",05,09,04,40,,05,09,04,050904,50904,050904,05;09;04
"5,9,3",05,09,03,38,,05,09,03,050903,50903,050903,05;09;03
"5,9,2",05,09,02,36,,05,09,02,050902,50902,050902,05;09;02
"5,9,1",05,09,01,33,,05,09,01,050901,50901,050901,05;09;01
"5,9,0",05,09,00,31,,05,09,00,050900,50900,050900,05;09;00
"5,8,15",05,08,15,62,,05,08,15,050815,50815,050815,05;08;15
"5,8,14",05,08,14,60,,05,08,14,050814,50814,050814,05;08;14
"5,8,13",05,08,13,58,,05,08,13,050813,50813,050813,05;08;13
"5,8,12",05,08,12,56,,05,08,12,050812,50812,050812,05;08;12
"5,8,11",05,08,11,53,,05,08,11,050811,50811,050811,05;08;11
"5,8,10",05,08,10,51,,05,08,10,050810,50810,050810,05;08;10
"5,8,9",05,08,09,49,,05,08,09,050809,50809,050809,05;08;09
"5,8,8",05,08,08,47,,05,08,08,050808,50808,050808,05;08;08
"5,8,7",05,08,07,44,,05,08,07,050807,50807,050807,05;08;07
"5,8,6",05,08,06,42,,05,08,06,050806,50806,050806,05;08;06
"5,8,5",05,08,05,40,,05,08,05,050805,50805,050805,05;08;05
"5,8,4",05,08,04,38,,05,08,04,050804,50804,050804,05;08;04
"5,8,3",05,08,03,36,,05,08,03,050803,50803,050803,05;08;03
"5,8,2",05,08,02,33,,05,08,02,050802,50802,050802,05;08;02
"5,8,1",05,08,01,31,,05,08,01,050801,50801,050801,05;08;01
"5,8,0",05,08,00,29,,05,08,00,050800,50800,050800,05;08;00
"5,7,15",05,07,15,60,,05,07,15,050715,50715,050715,05;07;15
"5,7,14",05,07,14,58,,05,07,14,050714,50714,050714,05;07;14
"5,7,13",05,07,13,56,,05,07,13,050713,50713,050713,05;07;13
"5,7,12",05,07,12,53,,05,07,12,050712,50712,050712,05;07;12
"5,7,11",05,07,11,51,,05,07,11,050711,50711,050711,05;07;11
"5,7,10",05,07,10,49,,05,07,10,050710,50710,050710,05;07;10
"5,7,9",05,07,09,47,,05,07,09,050709,50709,050709,05;07;09
"5,7,8",05,07,08,44,,05,07,08,050708,50708,050708,05;07;08
"5,7,7",05,07,07,42,,05,07,07,050707,50707,050707,05;07;07
"5,7,6",05,07,06,40,,05,07,06,050706,50706,050706,05;07;06
"5,7,5",05,07,05,38,,05,07,05,050705,50705,050705,05;07;05
"5,7,4",05,07,04,36,,05,07,04,050704,50704,050704,05;07;04
"5,7,3",05,07,03,33,,05,07,03,050703,50703,050703,05;07;03
"5,7,2",05,07,02,31,,05,07,02,050702,50702,050702,05;07;02
"5,7,1",05,07,01,29,,05,07,01,050701,50701,050701,05;07;01
"5,7,0",05,07,00,27,,05,07,00,050700,50700,050700,05;07;00
"5,6,15",05,06,15,58,,05,06,15,050615,50615,050615,05;06;15
"5,6,14",05,06,14,56,,05,06,14,050614,50614,050614,05;06;14
"5,6,13",05,06,13,53,,05,06,13,050613,50613,050613,05;06;13
"5,6,12",05,06,12,51,,05,06,12,050612,50612,050612,05;06;12
"5,6,11",05,06,11,49,,05,06,11,050611,50611,050611,05;06;11
"5,6,10",05,06,10,47,,05,06,10,050610,50610,050610,05;06;10
"5,6,9",05,06,09,44,,05,06,09,050609,50609,050609,05;06;09
"5,6,8",05,06,08,42,,05,06,08,050608,50608,050608,05;06;08
"5,6,7",05,06,07,40,,05,06,07,050607,50607,050607,05;06;07
"5,6,6",05,06,06,38,,05,06,06,050606,50606,050606,05;06;06
"5,6,5",05,06,05,36,,05,06,05,050605,50605,050605,05;06;05
"5,6,4",05,06,04,33,,05,06,04,050604,50604,050604,05;06;04
"5,6,3",05,06,03,31,,05,06,03,050603,50603,050603,05;06;03
"5,6,2",05,06,02,29,,05,06,02,050602,50602,050602,05;06;02
"5,6,1",05,06,01,27,,05,06,01,050601,50601,050601,05;06;01
"5,6,0",05,06,00,24,,05,06,00,050600,50600,050600,05;06;00
"5,5,15",05,05,15,56,,05,05,15,050515,50515,050515,05;05;15
"5,5,14",05,05,14,53,,05,05,14,050514,50514,050514,05;05;14
"5,5,13",05,05,13,51,,05,05,13,050513,50513,050513,05;05;13
"5,5,12",05,05,12,49,,05,05,12,050512,50512,050512,05;05;12
"5,5,11",05,05,11,47,,05,05,11,050511,50511,050511,05;05;11
"5,5,10",05,05,10,44,,05,05,10,050510,50510,050510,05;05;10
"5,5,9",05,05,09,42,,05,05,09,050509,50509,050509,05;05;09
"5,5,8",05,05,08,40,,05,05,08,050508,50508,050508,05;05;08
"5,5,7",05,05,07,38,,05,05,07,050507,50507,050507,05;05;07
"5,5,6",05,05,06,36,,05,05,06,050506,50506,050506,05;05;06
"5,5,5",05,05,05,33,,05,05,05,050505,50505,050505,05;05;05
"5,5,4",05,05,04,31,,05,05,04,050504,50504,050504,05;05;04
"5,5,3",05,05,03,29,,05,05,03,050503,50503,050503,05;05;03
"5,5,2",05,05,02,27,,05,05,02,050502,50502,050502,05;05;02
"5,5,1",05,05,01,24,,05,05,01,050501,50501,050501,05;05;01
"5,5,0",05,05,00,22,,05,05,00,050500,50500,050500,05;05;00
"5,4,15",05,04,15,53,,05,04,15,050415,50415,050415,05;04;15
"5,4,14",05,04,14,51,,05,04,14,050414,50414,050414,05;04;14
"5,4,13",05,04,13,49,,05,04,13,050413,50413,050413,05;04;13
"5,4,12",05,04,12,47,,05,04,12,050412,50412,050412,05;04;12
"5,4,11",05,04,11,44,,05,04,11,050411,50411,050411,05;04;11
"5,4,10",05,04,10,42,,05,04,10,050410,50410,050410,05;04;10
"5,4,9",05,04,09,40,,05,04,09,050409,50409,050409,05;04;09
"5,4,8",05,04,08,38,,05,04,08,050408,50408,050408,05;04;08
"5,4,7",05,04,07,36,,05,04,07,050407,50407,050407,05;04;07
"5,4,6",05,04,06,33,,05,04,06,050406,50406,050406,05;04;06
"5,4,5",05,04,05,31,,05,04,05,050405,50405,050405,05;04;05
"5,4,4",05,04,04,29,,05,04,04,050404,50404,050404,05;04;04
"5,4,3",05,04,03,27,,05,04,03,050403,50403,050403,05;04;03
"5,4,2",05,04,02,24,,05,04,02,050402,50402,050402,05;04;02
"5,4,1",05,04,01,22,,05,04,01,050401,50401,050401,05;04;01
"5,4,0",05,04,00,20,,05,04,00,050400,50400,050400,05;04;00
"5,3,15",05,03,15,51,,05,03,15,050315,50315,050315,05;03;15
"5,3,14",05,03,14,49,,05,03,14,050314,50314,050314,05;03;14
"5,3,13",05,03,13,47,,05,03,13,050313,50313,050313,05;03;13
"5,3,12",05,03,12,44,,05,03,12,050312,50312,050312,05;03;12
"5,3,11",05,03,11,42,,05,03,11,050311,50311,050311,05;03;11
"5,3,10",05,03,10,40,,05,03,10,050310,50310,050310,05;03;10
"5,3,9",05,03,09,38,,05,03,09,050309,50309,050309,05;03;09
"5,3,8",05,03,08,36,,05,03,08,050308,50308,050308,05;03;08
"5,3,7",05,03,07,33,,05,03,07,050307,50307,050307,05;03;07
"5,3,6",05,03,06,31,,05,03,06,050306,50306,050306,05;03;06
"5,3,5",05,03,05,29,,05,03,05,050305,50305,050305,05;03;05
"5,3,4",05,03,04,27,,05,03,04,050304,50304,050304,05;03;04
"5,3,3",05,03,03,24,,05,03,03,050303,50303,050303,05;03;03
"5,3,2",05,03,02,22,,05,03,02,050302,50302,050302,05;03;02
"5,3,1",05,03,01,20,,05,03,01,050301,50301,050301,05;03;01
"5,3,0",05,03,00,18,,05,03,00,050300,50300,050300,05;03;00
"5,2,15",05,02,15,49,,05,02,15,050215,50215,050215,05;02;15
"5,2,14",05,02,14,47,,05,02,14,050214,50214,050214,05;02;14
"5,2,13",05,02,13,44,,05,02,13,050213,50213,050213,05;02;13
"5,2,12",05,02,12,42,,05,02,12,050212,50212,050212,05;02;12
"5,2,11",05,02,11,40,,05,02,11,050211,50211,050211,05;02;11
"5,2,10",05,02,10,38,,05,02,10,050210,50210,050210,05;02;10
"5,2,9",05,02,09,36,,05,02,09,050209,50209,050209,05;02;09
"5,2,8",05,02,08,33,,05,02,08,050208,50208,050208,05;02;08
"5,2,7",05,02,07,31,,05,02,07,050207,50207,050207,05;02;07
"5,2,6",05,02,06,29,,05,02,06,050206,50206,050206,05;02;06
"5,2,5",05,02,05,27,,05,02,05,050205,50205,050205,05;02;05
"5,2,4",05,02,04,24,,05,02,04,050204,50204,050204,05;02;04
"5,2,3",05,02,03,22,,05,02,03,050203,50203,050203,05;02;03
"5,2,2",05,02,02,20,,05,02,02,050202,50202,050202,05;02;02
"5,2,1",05,02,01,18,,05,02,01,050201,50201,050201,05;02;01
"5,2,0",05,02,00,16,,05,02,00,050200,50200,050200,05;02;00
"5,1,15",05,01,15,47,,05,01,15,050115,50115,050115,05;01;15
"5,1,14",05,01,14,44,,05,01,14,050114,50114,050114,05;01;14
"5,1,13",05,01,13,42,,05,01,13,050113,50113,050113,05;01;13
"5,1,12",05,01,12,40,,05,01,12,050112,50112,050112,05;01;12
"5,1,11",05,01,11,38,,05,01,11,050111,50111,050111,05;01;11
"5,1,10",05,01,10,36,,05,01,10,050110,50110,050110,05;01;10
"5,1,9",05,01,09,33,,05,01,09,050109,50109,050109,05;01;09
"5,1,8",05,01,08,31,,05,01,08,050108,50108,050108,05;01;08
"5,1,7",05,01,07,29,,05,01,07,050107,50107,050107,05;01;07
"5,1,6",05,01,06,27,,05,01,06,050106,50106,050106,05;01;06
"5,1,5",05,01,05,24,,05,01,05,050105,50105,050105,05;01;05
"5,1,4",05,01,04,22,,05,01,04,050104,50104,050104,05;01;04
"5,1,3",05,01,03,20,,05,01,03,050103,50103,050103,05;01;03
"5,1,2",05,01,02,18,,05,01,02,050102,50102,050102,05;01;02
"5,1,1",05,01,01,16,,05,01,01,050101,50101,050101,05;01;01
"5,1,0",05,01,00,13,,05,01,00,050100,50100,050100,05;01;00
"5,0,15",05,00,15,44,,05,00,15,050015,50015,050015,05;00;15
"5,0,14",05,00,14,42,,05,00,14,050014,50014,050014,05;00;14
"5,0,13",05,00,13,40,,05,00,13,050013,50013,050013,05;00;13
"5,0,12",05,00,12,38,,05,00,12,050012,50012,050012,05;00;12
"5,0,11",05,00,11,36,,05,00,11,050011,50011,050011,05;00;11
"5,0,10",05,00,10,33,,05,00,10,050010,50010,050010,05;00;10
"5,0,9",05,00,09,31,,05,00,09,050009,50009,050009,05;00;09
"5,0,8",05,00,08,29,,05,00,08,050008,50008,050008,05;00;08
"5,0,7",05,00,07,27,,05,00,07,050007,50007,050007,05;00;07
"5,0,6",05,00,06,24,,05,00,06,050006,50006,050006,05;00;06
"5,0,5",05,00,05,22,,05,00,05,050005,50005,050005,05;00;05
"5,0,4",05,00,04,20,,05,00,04,050004,50004,050004,05;00;04
"5,0,3",05,00,03,18,,05,00,03,050003,50003,050003,05;00;03
"5,0,2",05,00,02,16,,05,00,02,050002,50002,050002,05;00;02
"5,0,1",05,00,01,13,,05,00,01,050001,50001,050001,05;00;01
"5,0,0",05,00,00,11,,05,00,00,050000,50000,050000,05;00;00
"4,15,15",04,15,15,76,,04,15,15,041515,41515,041515,04;15;15
"4,15,14",04,15,14,73,,04,15,14,041514,41514,041514,04;15;14
"4,15,13",04,15,13,71,,04,15,13,041513,41513,041513,04;15;13
"4,15,12",04,15,12,69,,04,15,12,041512,41512,041512,04;15;12
"4,15,11",04,15,11,67,,04,15,11,041511,41511,041511,04;15;11
"4,15,10",04,15,10,64,,04,15,10,041510,41510,041510,04;15;10
"4,15,9",04,15,09,62,,04,15,09,041509,41509,041509,04;15;09
"4,15,8",04,15,08,60,,04,15,08,041508,41508,041508,04;15;08
"4,15,7",04,15,07,58,,04,15,07,041507,41507,041507,04;15;07
"4,15,6",04,15,06,56,,04,15,06,041506,41506,041506,04;15;06
"4,15,5",04,15,05,53,,04,15,05,041505,41505,041505,04;15;05
"4,15,4",04,15,04,51,,04,15,04,041504,41504,041504,04;15;04
"4,15,3",04,15,03,49,,04,15,03,041503,41503,041503,04;15;03
"4,15,2",04,15,02,47,,04,15,02,041502,41502,041502,04;15;02
"4,15,1",04,15,01,44,,04,15,01,041501,41501,041501,04;15;01
"4,15,0",04,15,00,42,,04,15,00,041500,41500,041500,04;15;00
"4,14,15",04,14,15,73,,04,14,15,041415,41415,041415,04;14;15
"4,14,14",04,14,14,71,,04,14,14,041414,41414,041414,04;14;14
"4,14,13",04,14,13,69,,04,14,13,041413,41413,041413,04;14;13
"4,14,12",04,14,12,67,,04,14,12,041412,41412,041412,04;14;12
"4,14,11",04,14,11,64,,04,14,11,041411,41411,041411,04;14;11
"4,14,10",04,14,10,62,,04,14,10,041410,41410,041410,04;14;10
"4,14,9",04,14,09,60,,04,14,09,041409,41409,041409,04;14;09
"4,14,8",04,14,08,58,,04,14,08,041408,41408,041408,04;14;08
"4,14,7",04,14,07,56,,04,14,07,041407,41407,041407,04;14;07
"4,14,6",04,14,06,53,,04,14,06,041406,41406,041406,04;14;06
"4,14,5",04,14,05,51,,04,14,05,041405,41405,041405,04;14;05
"4,14,4",04,14,04,49,,04,14,04,041404,41404,041404,04;14;04
"4,14,3",04,14,03,47,,04,14,03,041403,41403,041403,04;14;03
"4,14,2",04,14,02,44,,04,14,02,041402,41402,041402,04;14;02
"4,14,1",04,14,01,42,,04,14,01,041401,41401,041401,04;14;01
"4,14,0",04,14,00,40,,04,14,00,041400,41400,041400,04;14;00
"4,13,15",04,13,15,71,,04,13,15,041315,41315,041315,04;13;15
"4,13,14",04,13,14,69,,04,13,14,041314,41314,041314,04;13;14
"4,13,13",04,13,13,67,,04,13,13,041313,41313,041313,04;13;13
"4,13,12",04,13,12,64,,04,13,12,041312,41312,041312,04;13;12
"4,13,11",04,13,11,62,,04,13,11,041311,41311,041311,04;13;11
"4,13,10",04,13,10,60,,04,13,10,041310,41310,041310,04;13;10
"4,13,9",04,13,09,58,,04,13,09,041309,41309,041309,04;13;09
"4,13,8",04,13,08,56,,04,13,08,041308,41308,041308,04;13;08
"4,13,7",04,13,07,53,,04,13,07,041307,41307,041307,04;13;07
"4,13,6",04,13,06,51,,04,13,06,041306,41306,041306,04;13;06
"4,13,5",04,13,05,49,,04,13,05,041305,41305,041305,04;13;05
"4,13,4",04,13,04,47,,04,13,04,041304,41304,041304,04;13;04
"4,13,3",04,13,03,44,,04,13,03,041303,41303,041303,04;13;03
"4,13,2",04,13,02,42,,04,13,02,041302,41302,041302,04;13;02
"4,13,1",04,13,01,40,,04,13,01,041301,41301,041301,04;13;01
"4,13,0",04,13,00,38,,04,13,00,041300,41300,041300,04;13;00
"4,12,15",04,12,15,69,,04,12,15,041215,41215,041215,04;12;15
"4,12,14",04,12,14,67,,04,12,14,041214,41214,041214,04;12;14
"4,12,13",04,12,13,64,,04,12,13,041213,41213,041213,04;12;13
"4,12,12",04,12,12,62,,04,12,12,041212,41212,041212,04;12;12
"4,12,11",04,12,11,60,,04,12,11,041211,41211,041211,04;12;11
"4,12,10",04,12,10,58,,04,12,10,041210,41210,041210,04;12;10
"4,12,9",04,12,09,56,,04,12,09,041209,41209,041209,04;12;09
"4,12,8",04,12,08,53,,04,12,08,041208,41208,041208,04;12;08
"4,12,7",04,12,07,51,,04,12,07,041207,41207,041207,04;12;07
"4,12,6",04,12,06,49,,04,12,06,041206,41206,041206,04;12;06
"4,12,5",04,12,05,47,,04,12,05,041205,41205,041205,04;12;05
"4,12,4",04,12,04,44,,04,12,04,041204,41204,041204,04;12;04
"4,12,3",04,12,03,42,,04,12,03,041203,41203,041203,04;12;03
"4,12,2",04,12,02,40,,04,12,02,041202,41202,041202,04;12;02
"4,12,1",04,12,01,38,,04,12,01,041201,41201,041201,04;12;01
"4,12,0",04,12,00,36,,04,12,00,041200,41200,041200,04;12;00
"4,11,15",04,11,15,67,,04,11,15,041115,41115,041115,04;11;15
"4,11,14",04,11,14,64,,04,11,14,041114,41114,041114,04;11;14
"4,11,13",04,11,13,62,,04,11,13,041113,41113,041113,04;11;13
"4,11,12",04,11,12,60,,04,11,12,041112,41112,041112,04;11;12
"4,11,11",04,11,11,58,,04,11,11,041111,41111,041111,04;11;11
"4,11,10",04,11,10,56,,04,11,10,041110,41110,041110,04;11;10
"4,11,9",04,11,09,53,,04,11,09,041109,41109,041109,04;11;09
"4,11,8",04,11,08,51,,04,11,08,041108,41108,041108,04;11;08
"4,11,7",04,11,07,49,,04,11,07,041107,41107,041107,04;11;07
"4,11,6",04,11,06,47,,04,11,06,041106,41106,041106,04;11;06
"4,11,5",04,11,05,44,,04,11,05,041105,41105,041105,04;11;05
"4,11,4",04,11,04,42,,04,11,04,041104,41104,041104,04;11;04
"4,11,3",04,11,03,40,,04,11,03,041103,41103,041103,04;11;03
"4,11,2",04,11,02,38,,04,11,02,041102,41102,041102,04;11;02
"4,11,1",04,11,01,36,,04,11,01,041101,41101,041101,04;11;01
"4,11,0",04,11,00,33,,04,11,00,041100,41100,041100,04;11;00
"4,10,15",04,10,15,64,,04,10,15,041015,41015,041015,04;10;15
"4,10,14",04,10,14,62,,04,10,14,041014,41014,041014,04;10;14
"4,10,13",04,10,13,60,,04,10,13,041013,41013,041013,04;10;13
"4,10,12",04,10,12,58,,04,10,12,041012,41012,041012,04;10;12
"4,10,11",04,10,11,56,,04,10,11,041011,41011,041011,04;10;11
"4,10,10",04,10,10,53,,04,10,10,041010,41010,041010,04;10;10
"4,10,9",04,10,09,51,,04,10,09,041009,41009,041009,04;10;09
"4,10,8",04,10,08,49,,04,10,08,041008,41008,041008,04;10;08
"4,10,7",04,10,07,47,,04,10,07,041007,41007,041007,04;10;07
"4,10,6",04,10,06,44,,04,10,06,041006,41006,041006,04;10;06
"4,10,5",04,10,05,42,,04,10,05,041005,41005,041005,04;10;05
"4,10,4",04,10,04,40,,04,10,04,041004,41004,041004,04;10;04
"4,10,3",04,10,03,38,,04,10,03,041003,41003,041003,04;10;03
"4,10,2",04,10,02,36,,04,10,02,041002,41002,041002,04;10;02
"4,10,1",04,10,01,33,,04,10,01,041001,41001,041001,04;10;01
"4,10,0",04,10,00,31,,04,10,00,041000,41000,041000,04;10;00
"4,9,15",04,09,15,62,,04,09,15,040915,40915,040915,04;09;15
"4,9,14",04,09,14,60,,04,09,14,040914,40914,040914,04;09;14
"4,9,13",04,09,13,58,,04,09,13,040913,40913,040913,04;09;13
"4,9,12",04,09,12,56,,04,09,12,040912,40912,040912,04;09;12
"4,9,11",04,09,11,53,,04,09,11,040911,40911,040911,04;09;11
"4,9,10",04,09,10,51,,04,09,10,040910,40910,040910,04;09;10
"4,9,9",04,09,09,49,,04,09,09,040909,40909,040909,04;09;09
"4,9,8",04,09,08,47,,04,09,08,040908,40908,040908,04;09;08
"4,9,7",04,09,07,44,,04,09,07,040907,40907,040907,04;09;07
"4,9,6",04,09,06,42,,04,09,06,040906,40906,040906,04;09;06
"4,9,5",04,09,05,40,,04,09,05,040905,40905,040905,04;09;05
"4,9,4",04,09,04,38,,04,09,04,040904,40904,040904,04;09;04
"4,9,3",04,09,03,36,,04,09,03,040903,40903,040903,04;09;03
"4,9,2",04,09,02,33,,04,09,02,040902,40902,040902,04;09;02
"4,9,1",04,09,01,31,,04,09,01,040901,40901,040901,04;09;01
"4,9,0",04,09,00,29,,04,09,00,040900,40900,040900,04;09;00
"4,8,15",04,08,15,60,,04,08,15,040815,40815,040815,04;08;15
